state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,arrival
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-11-02,2467.8,2743.23,2613.03,132.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-11-09,2578.13,2807.31,2684.33,204.9
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-11-16,2633.25,2891.54,2750.19,154.6
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-11-23,2506.95,2689.46,2591.25,135.4
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-11-30,2503.25,2715.36,2643.18,121.7
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-12-07,2695.93,2877.02,2776.52,170.0
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-12-14,2527.05,2756.69,2678.81,159.3
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-12-21,2577.24,2778.26,2655.78,140.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2025-12-28,2627.95,2827.29,2747.35,144.8
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-01-04,2448.97,2664.24,2550.66,98.1
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-01-11,2449.76,2711.99,2560.27,99.6
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-01-18,2488.22,2730.9,2632.64,105.2
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-01-25,2447.21,2683.13,2534.48,129.8
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-02-01,2320.05,2506.84,2427.0,185.3
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-02-08,2360.55,2655.61,2502.26,190.3
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-02-15,2378.24,2658.06,2503.52,141.7
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-02-22,2287.05,2533.22,2399.52,179.6
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-03-01,2212.23,2356.02,2286.93,185.4
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-03-08,2165.43,2422.68,2284.17,204.8
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-03-15,2130.87,2398.46,2279.54,134.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-03-22,2158.73,2381.6,2272.61,135.3
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-03-29,2156.48,2383.46,2230.92,144.9
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-04-05,2172.1,2435.1,2319.79,144.1
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-04-12,2053.98,2318.77,2193.88,139.2
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-04-19,1958.62,2228.57,2095.07,123.1
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-04-26,2070.34,2270.07,2166.44,103.2
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-05-03,1911.35,2097.67,2012.39,170.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-05-10,1921.0,2177.89,2043.36,90.8
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-05-17,1873.59,2120.65,1994.87,156.7
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-05-24,2132.94,2296.95,2220.2,134.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-05-31,1939.07,2150.86,2046.59,120.0
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-06-07,2094.92,2341.24,2207.05,113.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-06-14,2093.67,2260.98,2186.39,120.1
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-06-21,1905.07,2093.99,2009.75,107.8
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-06-28,2062.06,2344.94,2190.81,71.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-07-05,2116.29,2320.34,2215.03,90.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-07-12,2064.5,2231.16,2159.49,78.9
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-07-19,2083.95,2271.24,2169.58,106.5
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-07-26,2232.11,2441.7,2329.37,95.6
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-08-02,2295.72,2554.85,2406.31,117.7
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-08-09,2266.58,2446.64,2340.64,78.9
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-08-16,2279.1,2496.61,2390.01,127.4
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-08-23,2191.4,2339.1,2268.07,91.3
Maharashtra,Raigad,Panvel,Bajra,Demo,FAQ,2026-08-30,2089.03,2279.28,2158.96,135.7
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-08-31,2389.03,2642.16,2498.15,85.9
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-09-07,2338.85,2551.62,2417.35,90.3
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-09-14,2270.39,2508.14,2355.99,105.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-09-21,2349.93,2616.95,2458.87,133.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-09-28,2433.16,2683.84,2588.01,117.0
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-10-05,2458.65,2611.83,2539.41,175.0
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-10-12,2654.07,2859.91,2757.03,183.9
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-10-19,2640.32,2916.46,2763.77,162.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-10-26,2300.75,2607.35,2459.24,172.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-11-02,2523.88,2805.57,2672.42,168.9
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-11-09,2636.72,2871.12,2745.34,168.3
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-11-16,2693.1,2957.26,2812.7,109.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-11-23,2563.92,2750.59,2650.14,201.9
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-11-30,2560.14,2777.08,2703.25,201.7
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-12-07,2757.2,2942.4,2839.62,153.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-12-14,2584.48,2819.34,2739.7,190.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-12-21,2635.82,2841.4,2716.14,131.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2025-12-28,2687.67,2891.55,2809.8,144.8
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-01-04,2504.63,2724.79,2608.63,126.7
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-01-11,2505.43,2773.63,2618.45,140.9
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-01-18,2544.78,2792.96,2692.47,174.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-01-25,2502.82,2744.12,2592.07,178.3
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-02-01,2372.79,2563.82,2482.16,126.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-02-08,2414.19,2715.97,2559.13,146.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-02-15,2432.29,2718.47,2560.42,183.7
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-02-22,2339.02,2590.8,2454.06,145.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-03-01,2262.52,2409.57,2338.91,202.4
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-03-08,2214.64,2477.74,2336.08,196.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-03-15,2179.29,2452.98,2331.35,113.9
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-03-22,2207.79,2435.72,2324.27,135.3
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-03-29,2205.49,2437.63,2281.62,109.5
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-04-05,2221.46,2490.45,2372.51,174.0
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-04-12,2100.66,2371.47,2243.74,163.9
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-04-19,2003.14,2279.23,2142.69,171.0
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-04-26,2117.39,2321.66,2215.67,123.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-05-03,1954.8,2145.34,2058.13,123.8
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-05-10,1964.66,2227.39,2089.8,158.1
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-05-17,1916.17,2168.85,2040.2,97.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-05-24,2181.41,2349.16,2270.66,141.7
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-05-31,1983.14,2199.76,2093.11,87.0
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-06-07,2142.52,2394.45,2257.2,129.5
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-06-14,2141.26,2312.37,2236.09,125.8
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-06-21,1948.37,2141.57,2055.43,97.4
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-06-28,2108.92,2398.24,2240.59,95.1
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-07-05,2164.38,2373.07,2265.37,101.5
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-07-12,2111.42,2281.87,2208.57,94.5
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-07-19,2131.31,2322.85,2218.9,116.8
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-07-26,2282.84,2497.19,2382.31,100.4
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-08-02,2347.89,2612.92,2461.0,78.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-08-09,2318.1,2502.24,2393.84,127.3
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-08-16,2330.9,2553.35,2444.34,126.6
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-08-23,2241.21,2392.27,2319.62,92.2
Maharashtra,Raigad,Panvel,Jowar,Demo,FAQ,2026-08-30,2136.51,2331.08,2208.03,126.2
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-08-31,2655.08,2930.07,2747.19,123.1
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-08-31,2162.95,2458.17,2330.1,153.7
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-08-31,1746.39,2103.16,1928.77,128.9
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-08-31,4979.59,5277.6,5161.64,117.4
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-08-31,2789.92,3085.51,2917.34,106.9
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-09-07,2672.77,2872.55,2769.56,95.3
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-09-07,2177.08,2368.08,2273.88,107.2
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-09-07,2018.05,2217.33,2131.76,105.2
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-09-07,4876.66,5139.88,4989.3,119.1
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-09-07,2731.3,2979.78,2822.97,160.8
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-09-14,2566.63,2827.4,2680.08,158.8
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-09-14,2154.29,2499.12,2336.51,141.3
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-09-14,1746.84,2002.81,1860.76,153.6
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-09-14,5006.9,5247.34,5156.23,172.2
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-09-14,2651.35,2929.01,2751.33,110.3
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-09-21,2669.53,2892.98,2760.45,146.4
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-09-21,2233.76,2445.99,2361.37,115.4
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-09-21,1939.78,2258.63,2097.06,161.3
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-09-21,4720.53,5001.25,4886.18,129.3
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-09-21,2744.25,3056.08,2871.46,124.0
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-09-28,2626.34,2897.78,2776.89,128.1
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-09-28,2555.63,2754.68,2653.82,133.6
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-09-28,2033.92,2214.97,2131.14,175.5
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-09-28,4762.15,5030.36,4865.13,118.1
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-09-28,2841.45,3134.19,3022.29,153.4
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-10-05,2622.34,2948.06,2804.27,114.7
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-10-05,2212.47,2483.3,2376.94,179.5
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-10-05,2147.42,2468.71,2296.96,140.9
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-10-05,4753.63,4994.71,4897.25,138.6
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-10-05,2871.22,3050.1,2965.51,122.7
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-10-12,2709.28,3016.17,2843.64,190.9
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-10-12,2451.39,2659.74,2538.86,156.0
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-10-12,2121.43,2480.1,2296.8,172.3
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-10-12,4914.29,5215.1,5085.03,179.3
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-10-12,3099.41,3339.81,3219.67,165.3
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-10-19,2919.66,3173.43,3035.87,156.7
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-10-19,2531.83,2789.04,2635.08,123.5
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-10-19,2014.32,2360.38,2195.49,163.8
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-10-19,4858.94,5104.86,5004.81,174.5
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-10-19,3083.37,3405.85,3227.53,154.3
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-10-26,2824.34,3116.04,2941.1,138.5
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-10-26,2527.6,2776.98,2655.1,150.5
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-10-26,2230.45,2567.16,2386.79,112.0
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-10-26,4990.67,5287.28,5119.86,187.9
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-10-26,2686.82,3044.87,2871.91,199.9
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-11-02,2814.5,3018.84,2921.7,155.6
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-11-02,2504.91,2814.67,2649.72,165.3
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-11-02,2204.1,2459.35,2372.81,192.0
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-11-02,4890.66,5151.0,5048.72,110.6
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-11-02,2947.39,3276.35,3120.86,177.5
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-11-09,2703.76,2942.47,2845.12,186.6
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-11-09,2472.13,2730.91,2606.9,123.2
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-11-09,2143.91,2416.49,2291.68,139.1
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-11-09,5268.32,5515.32,5373.95,151.3
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-11-09,3079.16,3352.89,3206.01,204.9
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-11-16,2691.48,2971.06,2856.27,121.8
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-11-16,2416.13,2633.16,2532.96,168.0
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-11-16,2225.69,2464.7,2369.98,160.7
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-11-16,4828.05,5098.81,4950.4,137.6
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-11-16,3145.0,3453.49,3284.67,136.4
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-11-23,2783.69,3012.35,2914.43,170.4
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-11-23,2582.17,2806.44,2715.38,131.8
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-11-23,2169.49,2427.62,2289.65,183.7
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-11-23,4967.68,5280.53,5110.55,140.2
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-11-23,2994.15,3212.14,3094.83,140.2
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-11-30,2764.54,3030.38,2875.57,195.7
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-11-30,2095.5,2440.06,2277.11,118.2
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-11-30,2281.31,2577.2,2465.11,146.8
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-11-30,4901.72,5215.93,5085.64,175.4
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-11-30,2989.74,3243.07,3156.86,151.6
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-12-07,2623.45,2946.9,2782.02,134.8
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-12-07,2410.67,2619.86,2496.12,150.1
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-12-07,2070.41,2336.91,2213.62,193.4
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-12-07,5048.86,5347.06,5234.13,185.2
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-12-07,3219.86,3436.14,3316.11,162.9
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-12-14,2654.53,2995.58,2835.72,153.5
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-12-14,2343.28,2645.38,2502.14,169.6
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-12-14,2165.11,2469.31,2305.35,173.0
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-12-14,4916.31,5181.31,5079.84,115.7
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-12-14,3018.16,3292.43,3199.42,116.9
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-12-21,2741.97,2957.87,2835.87,170.6
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-12-21,2461.54,2726.74,2555.47,156.1
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-12-21,2012.59,2237.43,2121.81,148.3
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-12-21,4861.37,5146.93,4991.24,146.1
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-12-21,3078.11,3318.19,3171.91,114.8
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2025-12-28,2976.12,3237.3,3075.28,129.7
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2025-12-28,2518.36,2799.72,2684.52,119.9
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2025-12-28,2159.14,2361.58,2277.23,170.7
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2025-12-28,5190.66,5383.24,5286.04,104.8
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2025-12-28,3138.67,3376.75,3281.28,122.1
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-01-04,2569.46,2832.97,2682.22,159.4
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-01-04,2283.89,2546.52,2423.31,103.2
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-01-04,2161.93,2410.0,2245.61,164.5
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-01-04,4955.08,5237.3,5136.53,97.1
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-01-04,2924.91,3182.01,3046.36,153.3
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-01-11,2559.7,2816.99,2724.31,99.6
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-01-11,2373.79,2612.1,2496.83,151.5
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-01-11,2190.42,2434.66,2311.67,113.4
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-01-11,4745.09,5078.24,4905.1,157.9
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-01-11,2925.84,3239.04,3057.83,114.5
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-01-18,2616.48,2975.56,2791.74,133.7
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-01-18,2007.48,2322.92,2177.0,155.6
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-01-18,1957.73,2191.26,2070.62,111.8
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-01-18,4940.6,5142.99,5033.34,145.7
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-01-18,2971.79,3261.62,3144.27,121.6
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-01-25,2564.25,2832.89,2699.96,167.1
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-01-25,2425.04,2704.87,2605.62,111.7
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-01-25,2117.11,2392.45,2262.15,162.5
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-01-25,4725.42,5000.8,4823.57,179.5
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-01-25,2922.8,3204.58,3027.03,137.7
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-02-01,2762.46,2956.23,2858.15,136.6
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-02-01,2239.77,2515.02,2383.94,150.5
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-02-01,1778.01,2111.94,1952.32,188.7
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-02-01,5048.48,5312.68,5172.4,128.5
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-02-01,2770.94,2994.02,2898.67,158.6
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-02-08,2731.21,3064.81,2893.76,159.6
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-02-08,2272.34,2551.76,2448.51,170.2
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-02-08,2043.78,2350.28,2226.73,157.2
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-02-08,4910.72,5196.67,5081.07,169.0
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-02-08,2819.3,3171.71,2988.56,170.2
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-02-15,2592.13,2813.28,2704.33,118.9
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-02-15,2252.33,2533.9,2369.36,153.7
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-02-15,1856.71,2080.92,1954.97,182.5
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-02-15,4785.92,5110.19,4959.46,139.3
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-02-15,2840.43,3174.64,2990.06,156.1
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-02-22,2643.45,2882.79,2731.16,168.7
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-02-22,2365.15,2663.1,2530.09,190.5
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-02-22,1827.22,1997.51,1915.06,156.5
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-02-22,4720.05,5058.29,4891.11,199.0
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-02-22,2731.52,3025.53,2865.85,163.8
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-03-01,2582.2,2783.21,2682.76,176.8
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-03-01,2156.42,2511.84,2328.95,123.2
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-03-01,1745.38,2052.25,1884.52,140.2
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-03-01,4606.48,4934.49,4766.95,152.4
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-03-01,2642.17,2813.89,2731.37,142.7
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-03-08,2539.11,2806.4,2717.87,125.5
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-03-08,1994.93,2221.42,2120.88,149.9
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-03-08,1866.84,2115.67,2012.12,110.9
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-03-08,4541.4,4871.69,4711.6,110.9
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-03-08,2586.26,2893.51,2728.08,176.7
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-03-15,2450.71,2668.48,2566.17,201.1
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-03-15,2084.44,2440.77,2262.29,162.3
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-03-15,1739.8,1973.24,1855.24,123.6
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-03-15,4613.4,4882.54,4773.63,166.0
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-03-15,2544.99,2864.58,2722.55,117.5
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-03-22,2131.54,2395.44,2265.07,186.8
Maharashtra,Thane,Vashi,Onion,Demo,FAQ,2026-03-22,2146.4,2407.55,2245.34,141.3
Maharashtra,Thane,Vashi,Potato,Demo,FAQ,2026-03-22,1623.19,1917.02,1796.04,196.4
Maharashtra,Thane,Vashi,Soyabean,Demo,FAQ,2026-03-22,4831.24,5077.16,4951.75,191.6
Maharashtra,Thane,Vashi,Wheat,Demo,FAQ,2026-03-22,2578.27,2844.44,2714.28,113.8
Maharashtra,Thane,Vashi,Tomato,Demo,FAQ,2026-03-29,2488.56,2729.23,2624.76,163.7
